№ Площадки,Регион,Диапазон,Тип БС,"Дата ТЭ 
(ЧЧ.ММ.ГГ)","Год 
плана",exМР
PL_77_14346,Москва и Московская область,LTE-1800,БС,2021-07-20,2021,МР Москва
PL_77_14350,Москва и Московская область,DCS-1800,БС,2021-06-20,2021,МР Москва
PL_77_14350,Москва и Московская область,LTE-1800,БС,2021-06-20,2021,МР Москва
PL_77_14350,Москва и Московская область,LTE-2600,БС,2021-06-20,2021,МР Москва
PL_77_14351,Москва и Московская область,DCS-1800,БС,2021-06-20,2021,МР Москва
PL_77_14351,Москва и Московская область,LTE-1800,БС,2021-06-20,2021,МР Москва
PL_77_14354,Москва и Московская область,DCS-1800,БС,2021-10-21,2021,МР Москва
PL_77_14354,Москва и Московская область,LTE-1800,БС,2021-10-21,2021,МР Москва
PL_77_14356,Москва и Московская область,DCS-1800,БС,2021-11-20,2021,МР Москва
PL_77_14356,Москва и Московская область,LTE-1800,БС,2021-11-20,2021,МР Москва
PL_77_14356,Москва и Московская область,LTE-2600,БС,2021-11-20,2021,МР Москва
PL_77_14357,Москва и Московская область,DCS-1800,БС,2021-08-21,2021,МР Москва
PL_77_14357,Москва и Московская область,LTE-1800,БС,2021-08-21,2021,МР Москва
PL_77_14358,Москва и Московская область,DCS-1800,БС,2021-08-21,2021,МР Москва
PL_77_14358,Москва и Московская область,LTE-1800,БС,2021-08-21,2021,МР Москва
PL_77_14358,Москва и Московская область,LTE-2600,БС,2021-08-21,2021,МР Москва
PL_77_14360,Москва и Московская область,DCS-1800,БС,2021-10-20,2021,МР Москва
PL_77_14360,Москва и Московская область,LTE-1800,БС,2021-10-20,2021,МР Москва
PL_77_14361,Москва и Московская область,DCS-1800,БС,2021-08-21,2021,МР Москва
PL_77_14361,Москва и Московская область,UMTS-900,БС,2021-08-21,2021,МР Москва
PL_77_14361,Москва и Московская область,LTE-1800,БС,2021-08-21,2021,МР Москва
PL_77_14362,Москва и Московская область,DCS-1800,БС,2021-05-21,2021,МР Москва
PL_77_14362,Москва и Московская область,LTE-1800,БС,2021-05-21,2021,МР Москва
PL_77_14363,Москва и Московская область,DCS-1800,БС,2021-09-21,2021,МР Москва
PL_77_14363,Москва и Московская область,LTE-1800,БС,2021-09-21,2021,МР Москва
PL_77_14365,Москва и Московская область,DCS-1800,БС,2021-03-20,2021,МР Москва
PL_77_14365,Москва и Московская область,LTE-1800,БС,2021-03-20,2021,МР Москва
PL_77_14365,Москва и Московская область,LTE-2600,БС,2021-03-20,2021,МР Москва
PL_77_14366,Москва и Московская область,DCS-1800,БС,2021-03-20,2021,МР Москва
PL_77_14366,Москва и Московская область,LTE-1800,БС,2021-03-20,2021,МР Москва
PL_77_14367,Москва и Московская область,DCS-1800,БС,2021-07-20,2021,МР Москва
PL_77_14367,Москва и Московская область,LTE-1800,БС,2021-07-20,2021,МР Москва
PL_77_14369,Москва и Московская область,GSM-900,БС,2021-02-21,2021,МР Москва
PL_77_14369,Москва и Московская область,DCS-1800,БС,2021-02-21,2021,МР Москва
PL_77_14369,Москва и Московская область,LTE-1800,БС,2021-02-21,2021,МР Москва
PL_77_14370,Москва и Московская область,DCS-1800,БС,2021-10-21,2021,МР Москва
PL_77_14370,Москва и Московская область,LTE-1800,БС,2021-10-21,2021,МР Москва
PL_77_14370,Москва и Московская область,LTE-2600,БС,2021-10-21,2021,МР Москва
PL_77_14370,Москва и Московская область,LTE-2600-TDD,БС,2021-10-21,2021,МР Москва
PL_77_14372,Москва и Московская область,GSM-900,БС,2021-11-20,2021,МР Москва
PL_77_14372,Москва и Московская область,DCS-1800,БС,2021-11-20,2021,МР Москва
PL_77_14372,Москва и Московская область,LTE-1800,БС,2021-11-20,2021,МР Москва
PL_77_14374,Москва и Московская область,DCS-1800,БС,2021-07-20,2021,МР Москва
PL_77_14374,Москва и Московская область,LTE-1800,БС,2021-07-20,2021,МР Москва
PL_77_14374,Москва и Московская область,LTE-2600,БС,2021-07-20,2021,МР Москва
PL_77_14384,Москва и Московская область,DCS-1800,БС,2021-01-21,2021,МР Москва
PL_77_14384,Москва и Московская область,LTE-1800,БС,2021-01-21,2021,МР Москва
PL_77_14386,Москва и Московская область,GSM-900,БС,2021-10-21,2021,МР Москва
PL_77_14386,Москва и Московская область,DCS-1800,БС,2021-10-21,2021,МР Москва
PL_77_14386,Москва и Московская область,LTE-1800,БС,2021-10-21,2021,МР Москва
PL_77_14386,Москва и Московская область,LTE-2600,БС,2021-10-21,2021,МР Москва
PL_77_14389,Москва и Московская область,DCS-1800,БС,2021-11-20,2021,МР Москва
PL_77_14389,Москва и Московская область,LTE-1800,БС,2021-11-20,2021,МР Москва
PL_77_14392,Москва и Московская область,DCS-1800,БС,2021-12-20,2021,МР Москва
PL_77_14392,Москва и Московская область,LTE-1800,БС,2021-12-20,2021,МР Москва
PL_77_14393,Москва и Московская область,DCS-1800,БС,2021-05-21,2021,МР Москва
PL_77_14393,Москва и Московская область,LTE-1800,БС,2021-05-21,2021,МР Москва
PL_77_14397,Москва и Московская область,DCS-1800,БС,2021-12-20,2021,МР Москва
PL_77_14397,Москва и Московская область,LTE-1800,БС,2021-12-20,2021,МР Москва
PL_77_14397,Москва и Московская область,LTE-2600,БС,2021-12-20,2021,МР Москва
PL_77_14398,Москва и Московская область,GSM-900,БС,2021-07-20,2021,МР Москва
PL_77_14398,Москва и Московская область,DCS-1800,БС,2021-07-20,2021,МР Москва
PL_77_14398,Москва и Московская область,LTE-1800,БС,2021-07-20,2021,МР Москва
PL_77_14398,Москва и Московская область,LTE-2600,БС,2021-07-20,2021,МР Москва
PL_77_14404,Москва и Московская область,DCS-1800,БС,2021-02-20,2021,МР Москва
PL_77_14404,Москва и Московская область,LTE-1800,БС,2021-02-20,2021,МР Москва
PL_77_14404,Москва и Московская область,LTE-2600,БС,2021-02-20,2021,МР Москва
PL_77_14405,Москва и Московская область,DCS-1800,БС,2021-11-20,2021,МР Москва
PL_77_14405,Москва и Московская область,LTE-1800,БС,2021-11-20,2021,МР Москва
PL_77_14408,Москва и Московская область,DCS-1800,БС,2021-04-21,2021,МР Москва
PL_77_14408,Москва и Московская область,LTE-1800,БС,2021-04-21,2021,МР Москва
PL_77_14409,Москва и Московская область,DCS-1800,БС,2021-08-21,2021,МР Москва
PL_77_14409,Москва и Московская область,LTE-1800,БС,2021-08-21,2021,МР Москва
PL_77_14412,Москва и Московская область,DCS-1800,БС,2021-08-21,2021,МР Москва
PL_77_14412,Москва и Московская область,UMTS-900,БС,2021-08-21,2021,МР Москва
PL_77_14412,Москва и Московская область,LTE-1800,БС,2021-08-21,2021,МР Москва
PL_77_14412,Москва и Московская область,LTE-2600,БС,2021-08-21,2021,МР Москва
PL_77_14421,Москва и Московская область,DCS-1800,БС,2021-02-20,2021,МР Москва
