№ Площадки,Регион,Площадка,Тип БС,Диапазон,"Дата ТЭ 
(ЧЧ.ММ.ГГ)","Год 
плана",exМР
PL_77_18093,Москва и Московская область,GF,БС,LTE-1800,2021-12-23,2021,МР Москва
PL_77_18093,Москва и Московская область,GF,БС,NI-1800,2021-12-23,2021,МР Москва
PL_77_18095,Москва и Московская область,GF,БС,DCS-1800,2021-12-24,2021,МР Москва
PL_77_18095,Москва и Московская область,GF,БС,LTE-1800,2021-12-24,2021,МР Москва
PL_77_18095,Москва и Московская область,GF,БС,NI-1800,2021-12-24,2021,МР Москва
PL_77_18096,Москва и Московская область,GF,БС,DCS-1800,2021-12-24,2021,МР Москва
PL_77_18096,Москва и Московская область,GF,БС,LTE-1800,2021-12-24,2021,МР Москва
PL_77_18096,Москва и Московская область,GF,БС,NI-1800,2021-12-24,2021,МР Москва
PL_77_18097,Москва и Московская область,GF,БС,DCS-1800,2021-12-24,2021,МР Москва
PL_77_18097,Москва и Московская область,GF,БС,LTE-1800,2021-12-24,2021,МР Москва
PL_77_18097,Москва и Московская область,GF,БС,NI-1800,2021-12-24,2021,МР Москва
PL_77_18098,Москва и Московская область,CS,БС,LTE-1800,2021-12-24,2021,МР Москва
PL_77_18098,Москва и Московская область,CS,БС,NI-1800,2021-12-24,2021,МР Москва
PL_77_18099,Москва и Московская область,GF,БС,DCS-1800,2021-12-24,2021,МР Москва
PL_77_18099,Москва и Московская область,GF,БС,LTE-1800,2021-12-24,2021,МР Москва
PL_77_18099,Москва и Московская область,GF,БС,NI-1800,2021-12-24,2021,МР Москва
PL_77_18101,Москва и Московская область,GF,БС,DCS-1800,2021-12-24,2021,МР Москва
PL_77_18101,Москва и Московская область,GF,БС,LTE-1800,2021-12-24,2021,МР Москва
PL_77_18101,Москва и Московская область,GF,БС,NI-1800,2021-12-24,2021,МР Москва
PL_77_18103,Москва и Московская область,GF,БС,DCS-1800,2021-12-24,2021,МР Москва
PL_77_18103,Москва и Московская область,GF,БС,LTE-1800,2021-12-24,2021,МР Москва
PL_77_18103,Москва и Московская область,GF,БС,NI-1800,2021-12-24,2021,МР Москва
PL_77_18107,Москва и Московская область,GF,БС,DCS-1800,2021-12-24,2021,МР Москва
PL_77_18107,Москва и Московская область,GF,БС,LTE-1800,2021-12-24,2021,МР Москва
PL_77_18107,Москва и Московская область,GF,БС,NI-1800,2021-12-24,2021,МР Москва
PL_77_18109,Москва и Московская область,GF,БС,DCS-1800,2021-12-29,2021,МР Москва
PL_77_18109,Москва и Московская область,GF,БС,LTE-1800,2021-12-29,2021,МР Москва
PL_77_18109,Москва и Московская область,GF,БС,NI-1800,2021-12-29,2021,МР Москва
PL_77_18111,Москва и Московская область,GF,БС,DCS-1800,2021-12-29,2021,МР Москва
PL_77_18111,Москва и Московская область,GF,БС,LTE-1800,2021-12-29,2021,МР Москва
PL_77_18111,Москва и Московская область,GF,БС,NI-1800,2021-12-29,2021,МР Москва
PL_77_18116,Москва и Московская область,GF,БС,DCS-1800,2021-12-29,2021,МР Москва
PL_77_18116,Москва и Московская область,GF,БС,LTE-1800,2021-12-29,2021,МР Москва
PL_77_18116,Москва и Московская область,GF,БС,NI-1800,2021-12-29,2021,МР Москва
PL_77_18119,Москва и Московская область,GF,БС,DCS-1800,2021-12-30,2021,МР Москва
PL_77_18119,Москва и Московская область,GF,БС,LTE-1800,2021-12-30,2021,МР Москва
PL_77_18119,Москва и Московская область,GF,БС,NI-1800,2021-12-30,2021,МР Москва
PL_77_18120,Москва и Московская область,GF,БС,DCS-1800,2021-12-30,2021,МР Москва
PL_77_18120,Москва и Московская область,GF,БС,LTE-1800,2021-12-30,2021,МР Москва
PL_77_18120,Москва и Московская область,GF,БС,NI-1800,2021-12-30,2021,МР Москва
PL_77_18121,Москва и Московская область,GF,БС,DCS-1800,2021-12-30,2021,МР Москва
PL_77_18121,Москва и Московская область,GF,БС,LTE-1800,2021-12-30,2021,МР Москва
PL_77_18121,Москва и Московская область,GF,БС,NI-1800,2021-12-30,2021,МР Москва
PL_77_18123,Москва и Московская область,GF,БС,DCS-1800,2021-12-30,2021,МР Москва
PL_77_18123,Москва и Московская область,GF,БС,LTE-1800,2021-12-30,2021,МР Москва
PL_77_18123,Москва и Московская область,GF,БС,NI-1800,2021-12-30,2021,МР Москва
PL_77_18128,Москва и Московская область,CS,БС,NI-1800,2021-12-31,2021,МР Москва
PL_77_18131,Москва и Московская область,GF,БС,DCS-1800,2021-12-31,2021,МР Москва
PL_77_18131,Москва и Московская область,GF,БС,LTE-1800,2021-12-31,2021,МР Москва
PL_77_18131,Москва и Московская область,GF,БС,NI-1800,2021-12-31,2021,МР Москва
PL_77_18136,Москва и Московская область,CS,БС,NI-1800,2021-12-31,2021,МР Москва
PL_77_18146,Москва и Московская область,GF,БС,DCS-1800,2021-11-25,2021,МР Москва
PL_77_18146,Москва и Московская область,GF,БС,LTE-1800,2021-11-25,2021,МР Москва
PL_77_18146,Москва и Московская область,GF,БС,NI-1800,2021-11-25,2021,МР Москва
PL_77_18180,Москва и Московская область,GF ID,БС,DCS-1800,2021-10-30,2021,МР Москва
PL_77_18180,Москва и Московская область,GF ID,БС,LTE-800,2021-10-30,2021,МР Москва
PL_77_18180,Москва и Московская область,GF ID,БС,LTE-1800,2021-10-30,2021,МР Москва
PL_77_18180,Москва и Московская область,GF ID,БС,NI-1800,2021-10-30,2021,МР Москва
PL_77_18182,Москва и Московская область,GF ID,БС,DCS-1800,2021-06-30,2021,МР Москва
PL_77_18182,Москва и Московская область,GF ID,БС,LTE-1800,2021-06-30,2021,МР Москва
PL_77_18183,Москва и Московская область,GF ID,БС,DCS-1800,2021-10-30,2021,МР Москва
PL_77_18183,Москва и Московская область,GF ID,БС,LTE-800,2021-10-30,2021,МР Москва
PL_77_18183,Москва и Московская область,GF ID,БС,LTE-1800,2021-10-30,2021,МР Москва
PL_77_18183,Москва и Московская область,GF ID,БС,NI-1800,2021-10-30,2021,МР Москва
PL_77_18186,Москва и Московская область,GF,БС,DCS-1800,2021-09-15,2021,МР Москва
PL_77_18186,Москва и Московская область,GF,БС,LTE-1800,2021-09-15,2021,МР Москва
PL_77_18186,Москва и Московская область,GF,БС,NI-1800,2021-09-15,2021,МР Москва
PL_77_18187,Москва и Московская область,GF ID,БС,DCS-1800,2021-10-30,2021,МР Москва
PL_77_18187,Москва и Московская область,GF ID,БС,LTE-800,2021-10-30,2021,МР Москва
PL_77_18187,Москва и Московская область,GF ID,БС,LTE-1800,2021-10-30,2021,МР Москва
PL_77_18187,Москва и Московская область,GF ID,БС,NI-1800,2021-10-30,2021,МР Москва
PL_77_18193,Москва и Московская область,GF,БС,DCS-1800,2021-03-31,2021,МР Москва
PL_77_18193,Москва и Московская область,GF,БС,UMTS-2100,2021-03-31,2021,МР Москва
PL_77_18193,Москва и Московская область,GF,БС,LTE-1800,2021-03-31,2021,МР Москва
PL_77_18193,Москва и Московская область,GF,БС,LTE-2600,2021-03-31,2021,МР Москва
PL_77_18193,Москва и Московская область,GF,БС,LTE-2600-TDD,2021-03-31,2021,МР Москва
PL_77_18193,Москва и Московская область,GF,БС,NI-1800,2021-03-31,2021,МР Москва
PL_77_18223,Москва и Московская область,GF,БС,GSM-900,2021-04-30,2021,МР Москва
PL_77_18223,Москва и Московская область,GF,БС,DCS-1800,2021-04-30,2021,МР Москва
PL_77_18223,Москва и Московская область,GF,БС,UMTS-2100,2021-04-30,2021,МР Москва
PL_77_18223,Москва и Московская область,GF,БС,LTE-1800,2021-04-30,2021,МР Москва
PL_77_18223,Москва и Московская область,GF,БС,LTE-2600,2021-04-30,2021,МР Москва
PL_77_18223,Москва и Московская область,GF,БС,LTE-2600-TDD,2021-04-30,2021,МР Москва
PL_77_18223,Москва и Московская область,GF,БС,NI-1800,2021-04-30,2021,МР Москва
PL_77_18225,Москва и Московская область,GF,БС,GSM-900,2021-04-30,2021,МР Москва
PL_77_18225,Москва и Московская область,GF,БС,DCS-1800,2021-04-30,2021,МР Москва
PL_77_18225,Москва и Московская область,GF,БС,UMTS-900,2021-04-30,2021,МР Москва
PL_77_18225,Москва и Московская область,GF,БС,UMTS-2100,2021-04-30,2021,МР Москва
